2023-02-24 12:34:51,573 INFO    StreamThr :15572 [internal.py:wandb_internal():87] W&B internal server running at pid: 15572, started at: 2023-02-24 12:34:51.572575
2023-02-24 12:34:52,838 INFO    wandb-upload_0:15572 [upload_job.py:push():138] Uploaded file C:\Users\liamb\AppData\Local\Temp\tmp6t8dl2bjwandb\z2ez9vxs-wandb-metadata.json
2023-02-24 12:34:53,012 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\requirements.txt
2023-02-24 12:34:53,012 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\wandb-summary.json
2023-02-24 12:34:53,013 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\wandb-metadata.json
2023-02-24 12:34:57,504 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: status_report
2023-02-24 12:35:01,287 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-24 12:35:01,288 DEBUG   SenderThread:15572 [sender.py:send_request():363] send_request: log_artifact
2023-02-24 12:35:01,610 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: partial_history
2023-02-24 12:35:02,126 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\media\table\data_1_83bbf864290b80cf8624.table.json
2023-02-24 12:35:02,126 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\media
2023-02-24 12:35:02,126 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\media\table
2023-02-24 12:35:02,976 INFO    wandb-upload_0:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpq1rpnh32
2023-02-24 12:35:07,281 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: keepalive
2023-02-24 12:35:09,496 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-24 12:35:10,503 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-24 12:35:15,539 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: keepalive
2023-02-24 12:35:20,598 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: keepalive
2023-02-24 12:35:25,648 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: keepalive
2023-02-24 12:35:28,776 INFO    wandb-upload_4:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpmadbep1i
2023-02-24 12:35:28,927 INFO    wandb-upload_6:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpuccnu6c2
2023-02-24 12:35:28,973 INFO    wandb-upload_2:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmptk4db49p
2023-02-24 12:35:29,003 INFO    wandb-upload_3:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpsvzht581
2023-02-24 12:35:29,106 INFO    wandb-upload_5:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp_tgdbbpx
2023-02-24 12:35:29,107 INFO    wandb-upload_1:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp4qu61go7
2023-02-24 12:35:29,141 INFO    wandb-upload_12:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmps7y2pky3
2023-02-24 12:35:29,163 INFO    wandb-upload_14:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp45j0y_p5
2023-02-24 12:35:29,386 INFO    wandb-upload_25:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp44obdc_8
2023-02-24 12:35:29,486 INFO    wandb-upload_18:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpguwejyjx
2023-02-24 12:35:29,499 INFO    wandb-upload_9:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpjvjoyu6_
2023-02-24 12:35:29,545 INFO    wandb-upload_26:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpj0qkx07y
2023-02-24 12:35:29,574 INFO    wandb-upload_21:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpkc_uyc9b
2023-02-24 12:35:29,599 INFO    wandb-upload_28:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpmd4vntum
2023-02-24 12:35:29,639 INFO    wandb-upload_40:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp4z0r3jwb
2023-02-24 12:35:29,650 INFO    wandb-upload_19:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmplho77rza
2023-02-24 12:35:29,756 INFO    wandb-upload_29:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpfhokowf7
2023-02-24 12:35:29,759 INFO    wandb-upload_17:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpfd8xb_rw
2023-02-24 12:35:29,761 INFO    wandb-upload_34:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpq46hilah
2023-02-24 12:35:29,763 INFO    wandb-upload_20:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpx5zk__m0
2023-02-24 12:35:29,763 INFO    wandb-upload_30:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpyzcavj4v
2023-02-24 12:35:29,765 INFO    wandb-upload_41:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp4hwg86sz
2023-02-24 12:35:29,793 INFO    wandb-upload_22:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp2_uvpqb_
2023-02-24 12:35:29,812 INFO    wandb-upload_8:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpjnz8j50w
2023-02-24 12:35:29,816 INFO    wandb-upload_33:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmplxetyn53
2023-02-24 12:35:29,838 INFO    wandb-upload_13:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpth6in6ik
2023-02-24 12:35:29,844 INFO    wandb-upload_46:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpeyy6fme3
2023-02-24 12:35:29,849 INFO    wandb-upload_44:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpzmkd7zhs
2023-02-24 12:35:29,851 INFO    wandb-upload_24:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp5wb9rpsb
2023-02-24 12:35:29,854 INFO    wandb-upload_27:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpobvgmn49
2023-02-24 12:35:29,876 INFO    wandb-upload_32:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpoo9zaec8
2023-02-24 12:35:29,912 INFO    wandb-upload_42:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpj14jkp8h
2023-02-24 12:35:29,912 INFO    wandb-upload_45:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp7p82hvjz
2023-02-24 12:35:29,954 INFO    wandb-upload_38:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp9rb3y3od
2023-02-24 12:35:29,965 INFO    wandb-upload_31:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmppaqwcire
2023-02-24 12:35:29,980 INFO    wandb-upload_15:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpwfusvsfn
2023-02-24 12:35:30,007 INFO    wandb-upload_35:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpx_z4g9xa
2023-02-24 12:35:30,008 INFO    wandb-upload_11:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpy00mg6l_
2023-02-24 12:35:30,034 INFO    wandb-upload_10:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp22sst0it
2023-02-24 12:35:30,034 INFO    wandb-upload_23:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpeijam4jn
2023-02-24 12:35:30,056 INFO    wandb-upload_36:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpfbspsg_0
2023-02-24 12:35:30,067 INFO    wandb-upload_16:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpsnbz0uc3
2023-02-24 12:35:30,093 INFO    wandb-upload_43:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpd48j9ovu
2023-02-24 12:35:30,113 INFO    wandb-upload_37:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpj6jdyd84
2023-02-24 12:35:30,190 INFO    wandb-upload_7:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp713q9bxt
2023-02-24 12:35:30,219 INFO    wandb-upload_39:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpf7czz8l2
2023-02-24 12:35:30,695 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: keepalive
2023-02-24 12:35:31,114 INFO    SenderThread:15572 [sender.py:send_request_log_artifact():1381] logged artifact run-o6eekle7-data - {'id': 'QXJ0aWZhY3Q6MzgwNDAxMjcw', 'digest': '9015589079b584d63120c6750f48ad17', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU0NTkzMzA2', 'latestArtifact': None}, 'version': 'latest'}
2023-02-24 12:35:31,119 DEBUG   HandlerThread:15572 [handler.py:handle_request():144] handle_request: status_report
2023-02-24 12:35:31,309 DEBUG   SenderThread:15572 [sender.py:send():336] send: files
2023-02-24 12:35:31,309 INFO    SenderThread:15572 [sender.py:_save_file():1321] saving file media\table\data_1_83bbf864290b80cf8624.table.json with policy now
2023-02-24 12:35:31,310 DEBUG   SenderThread:15572 [sender.py:send():336] send: history
2023-02-24 12:35:31,310 DEBUG   SenderThread:15572 [sender.py:send_request():363] send_request: summary_record
2023-02-24 12:35:31,312 INFO    SenderThread:15572 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-24 12:35:31,314 DEBUG   SenderThread:15572 [sender.py:send_request():363] send_request: log_artifact
2023-02-24 12:35:31,522 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\config.yaml
2023-02-24 12:35:31,523 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\wandb-summary.json
2023-02-24 12:35:31,523 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\output.log
2023-02-24 12:35:31,922 INFO    wandb-upload_0:15572 [upload_job.py:push():138] Uploaded file C:\Users\liamb\AppData\Local\Temp\tmp6t8dl2bjwandb\i6lmdb3o-media/table/data_1_83bbf864290b80cf8624.table.json
2023-02-24 12:35:32,946 INFO    wandb-upload_3:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpnf0f3qdy
2023-02-24 12:35:32,958 INFO    wandb-upload_6:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpvlb3t2fw
2023-02-24 12:35:33,039 INFO    wandb-upload_5:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpapleb2zj
2023-02-24 12:35:33,127 INFO    wandb-upload_12:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpxs31vn0_
2023-02-24 12:35:33,135 INFO    wandb-upload_42:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpeb9u2xvd
2023-02-24 12:35:33,150 INFO    wandb-upload_47:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp_awwobdf
2023-02-24 12:35:33,158 INFO    wandb-upload_9:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp4sblghn0
2023-02-24 12:35:33,181 INFO    wandb-upload_1:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpxyg2f2i8
2023-02-24 12:35:33,216 INFO    wandb-upload_26:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp4oq45l_5
2023-02-24 12:35:33,222 INFO    wandb-upload_50:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp82m3djia
2023-02-24 12:35:33,229 INFO    wandb-upload_17:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpvv2j7w2d
2023-02-24 12:35:33,230 INFO    wandb-upload_38:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpvgs6mdq5
2023-02-24 12:35:33,234 INFO    wandb-upload_14:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpvkak6jzp
2023-02-24 12:35:33,247 INFO    wandb-upload_16:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpxx0cb06y
2023-02-24 12:35:33,248 INFO    wandb-upload_51:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpn_j7wq65
2023-02-24 12:35:33,271 INFO    wandb-upload_2:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpuuyutj2m
2023-02-24 12:35:33,281 INFO    wandb-upload_48:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp_jre653g
2023-02-24 12:35:33,303 INFO    wandb-upload_19:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpr0_l7new
2023-02-24 12:35:33,318 INFO    wandb-upload_10:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpj8in290_
2023-02-24 12:35:33,336 INFO    wandb-upload_8:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpftwt1au2
2023-02-24 12:35:33,339 INFO    wandb-upload_27:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpp88po67g
2023-02-24 12:35:33,345 INFO    wandb-upload_36:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpyxl8otzu
2023-02-24 12:35:33,346 INFO    wandb-upload_49:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpvjrl8haj
2023-02-24 12:35:33,360 INFO    wandb-upload_15:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmppc5swpmj
2023-02-24 12:35:33,380 INFO    wandb-upload_34:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp3dfqcbwf
2023-02-24 12:35:33,397 INFO    wandb-upload_22:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpn1zhrffo
2023-02-24 12:35:33,418 INFO    wandb-upload_0:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpl9qdh7jm
2023-02-24 12:35:33,419 INFO    wandb-upload_41:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp57x8qo62
2023-02-24 12:35:33,421 INFO    wandb-upload_11:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpdsidjmyp
2023-02-24 12:35:33,437 INFO    wandb-upload_44:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpbi2omq5g
2023-02-24 12:35:33,464 INFO    wandb-upload_21:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpngfcy3q_
2023-02-24 12:35:33,472 INFO    wandb-upload_20:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpn04o5jib
2023-02-24 12:35:33,472 INFO    wandb-upload_46:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpc0v8psjd
2023-02-24 12:35:33,497 INFO    wandb-upload_23:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpfp8qykcj
2023-02-24 12:35:33,497 INFO    wandb-upload_28:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpcjvtrajm
2023-02-24 12:35:33,498 INFO    wandb-upload_33:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpr4pkkrwx
2023-02-24 12:35:33,533 INFO    wandb-upload_31:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpdr1g3vd1
2023-02-24 12:35:33,538 INFO    wandb-upload_43:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpma1xg3_u
2023-02-24 12:35:33,548 INFO    wandb-upload_32:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp3hkb0ale
2023-02-24 12:35:33,549 INFO    wandb-upload_45:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpcr698_zu
2023-02-24 12:35:33,550 INFO    Thread-17 :15572 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\liamb\Documents\graph4stackoverflow\embeddings\wandb\run-20230224_123451-o6eekle7\files\output.log
2023-02-24 12:35:33,551 INFO    wandb-upload_37:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp_6t80466
2023-02-24 12:35:33,596 INFO    wandb-upload_40:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpix2gv4gz
2023-02-24 12:35:33,609 INFO    wandb-upload_30:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmp58wporxo
2023-02-24 12:35:33,621 INFO    wandb-upload_18:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpk5ksqd6f
2023-02-24 12:35:33,653 INFO    wandb-upload_25:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpwq3wcp8w
2023-02-24 12:35:33,665 INFO    wandb-upload_24:15572 [upload_job.py:push():96] Uploaded file C:\Users\liamb\AppData\Local\wandb\wandb\artifacts\staging\tmpvlj9sr6h
